,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
274,627937785,Samsung galaxy s8+,325.0,Open box (never used),"Brand new s8+ for sale lost the box, I like I phone better. My loss your gain askin 300 obo no low ballers. Comes with otter box ",4,Local pickup (43 miles away),No shipping INFO!,43.0,,,"Temecula, CA",Temecula, CA,9 months 
275,624708898,SAMSUNG GALAXY S8 64GB I WOULD LIKE TO CHANGE FOR AN IPHONE,350.0,Used (normal wear),I change the phone for an iphone ,2,Local pickup (7 miles away),Ships for $3.29,7.0,,3.29,"San Diego, CA",San Diego, CA,9 months 
276,621739047,Samsung Galaxy s8 T mobile unlock for any sim cart,350.0,Used (normal wear),Samsung Galaxy s8 T mobile unlock for any sim cart ,1,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,9 months 
278,616196303,Samsung galaxy s8 plus,180.0,Used (normal wear),Some cracks but the phones works perfect ,5,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,10 months 
279,609154254,Samsung galaxy s8,309.0,Used (normal wear),AT&T 64gb with expandable memory Black 309$ obo,2,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,10 months 
280,607330141,Samsung Galaxy S8+ Unlocked,290.0,New (never used),"My Phone is in Brand new condition No Scratches Color is Orchid Grey Samsung Galaxy S8+ I've had it for 6 months don't like Android want to go back to the iPhone. Verizon Phone but Unlocked to use with any Carrier I have Tmobile. Comes with original box, charger + case. ",5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,10 months 
281,602351481,Samsung galaxy s8 plus.,300.0,Used (normal wear),Cracked screen but still visible and workable.  Open for any carrier this phone works perfectly.  Clean imei.  $$300 obo,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,11 months 
282,595336304,Samsung Galaxy s8 plus with Samsung VR goggles,420.0,Used (normal wear),Phone is basically new. VERY WELL TAKEN CARE OF. Always been case protected. Has 64 gigs everything still works perfectly. Galaxy s8 plus ready for pick up. Will throw in VR goggles with purchase ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,11 months 
283,574830977,Motorola Moto g6 iPhone Samsung Galaxy S8 S9 iPad MacBook,200.0,Reconditioned/Certified,Comes with a free case,1,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,1 year 
284,572226556,Samsung Galaxy s8,250.0,Used (normal wear),"Good phone, no cracks, unlocked ",1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,1 year 
285,571404299,SAMSUNG GALAXY s8,280.0,Reconditioned/Certified,Everything legit not locked any carrier 280$$,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Diego, CA",San Diego, CA,1 year 
286,563554285,Samsung Galaxy s8+ unlocked,700.0,Open box (never used),Factory unlocked,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,1 year 
287,557536686,"Samsung Galaxy S8 Plus 64 GB Orchid Gray With Cases, Headphones, Charger & Original Packaging",400.0,Used (normal wear),"Perfect condition Samsung Galaxy S8+ 64GB Orchid Gray. Currently T-Mobile phone, but I can unlock it if needed. No signs of wear at all. I will include all accessories and original packaging. (Headphones, Charger, All Additional Accessories Included During Purchase)I do have a front screen protector on it currently.If you’re interested, I can include the cases I bought for the phone: One 3 piece golden sparkle case (Purchased for $30), and/or 2 piece Black Case that includes a front and back screen protector (Purchased for $35). Please see images. I used this phone for less than 5 months, loved it. Purchased from T-Mobile. $400 OBO ",6,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 year 
288,553433448,Samsung galaxy s8+,350.0,Open box (never used),"Like brand new, no scratches, 64 GB With charging case, unlock, Verizon carrier. Don't call the number on the picture, just message me. ",1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,1 year 
289,547903007,NEW Samsung Galaxy S8,450.0,Open box (never used),Brand New Samsung Galaxy S8Just received a new Galaxy S8 from a Samsung warranty replacement. Screen protectors still on.Perfect condition.I'm switching to iPhone so I am selling my Galaxy. Will consider trade for iPhone in good condition.Current carrier: AT&TCharger included with 6ft charging cable ,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 year 
290,541753064,Samsung galaxy s8 edge cricket + bundle,215.0,Reconditioned/Certified,Best offerBundle 300,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,1 year 
291,535676049,Samsung Galaxy S8+ 64G Verizon,550.0,Used (normal wear),Great conditions ,5,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,1 year 
292,531357024,Samsung Galaxy s8,600.0,Used (normal wear),Want to trade for an I Phone 8!! In perfect condition!! ,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,1 year 
293,527414613,Samsung Galaxy s8 +,520.0,Used (normal wear),Verizon Samsung Galaxy s 8 + but unlocked for any carrier sorry for the finger prints is  in mint condition comes with otter box protector and in the box  I had it for almost 2 months I'm asking 540 if interested let me know,4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 year 
294,516993186,Toshiba laptop window 10,255.0,Used (normal wear),Like new toshiba windows 10 laptop model c55 B242x very nice color black everything  is great. Im open for trade I do prefer samsung galaxy s8 or Iphone 7+$300 OBO,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 year 
295,493667607,Samsung galaxy s8 +,500.0,Used (normal wear),Sprint 1 silver mint condition no scratches 1 black really good condition no scratches tiny crack on back Samsung galaxy s8 + both come with cases in picture 500 each switched to t-mobile and got iPhones so hmu no lowballers price somewhat negotiableOnly the black one left 450$,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 year 
296,466190633,Samsung galaxy s8+,150.0,Used (normal wear),It's work good it just need a new screen and it turns on and everything,1,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 year 
297,453794050,Samsung Galaxy S8 2 months old,430.0,Open box (never used),I have a gently used Galaxy S8 clean. Clear IMEI and unlocked to be used with any carrier.It comes with a brand new tempered glass screen protector which the screen itself is in flawless condition and a brand new black tech21 protection case as well as abrand new Belkin USB C charger. So pretty much a brand new phone all around. $430 and please I will not accept any low offersI can include a 128GB micro SD card for an additional $40 thanks ,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 year 
298,405774881,Samsung Galaxy S8 Plus,450.0,Used (normal wear),Have a Samsung galaxy s8 plus64 gbColor blackSmall crack on screen shown on picturesStill works but will need replacement Do not offer me 200 phone is retailed at 800 ,4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 year 
299,384818154,samsung galaxy s8 64gig brand new For verizon,510.0,Open box (never used),selling a samsung galaxy s8 in box never opened or used 64gigcarrier: Verizon,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 year 
300,368036394,Samsung Galaxy S8 Plus 64gb Unlocked,350.0,Used (normal wear),"Samsung Galaxy S8 Plus Unlocked Works in mex or here form Att,criket etc $350 no less,2 small cracks and one hair line in the middle everything works no problems.",5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 years 
301,367532162,Samsung Galaxy S8 Plus 64GB Unlocked,380.0,Used (normal wear),Samsung Galaxy S8 Plus Unlocked 64Gb2 small cracks in each corner All sales are final you can test it before u buy it.,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 years 
302,358265436,Samsung Galaxy S8 Midnight Black 64 GB Unlocked,450.0,New (never used),Brand new factory sealed Galaxy S8 for sale. Price is negotiable. ,2,Local pickup (2 miles away),No shipping INFO!,2.0,,,"San Diego, CA",San Diego, CA,2 years 
305,786963491,Samsung Galaxy S8 (Unlocked),320.0,Used (normal wear),"$320 OBOSamsung Galaxy S8, 64 GBIt's the US Unlocked version. Will work in any carrier. Comes in original box.Includes phone, charger, and 2 cases. Device is in very good condition, have always kept it on a case. No cracks. Only sign of wear are light tiny scratches on the screen, barely noticeable in direct light, not noticeable when screen is on. ",4,No delivery INFO!,"Ships from Palm Coast, FL for $3.29",,"Palm Coast, FL",3.29,"Palm Coast, FL",Palm Coast, FL,11 hours 
306,786718147,Samsung galaxy s8 plus,235.0,Used (normal wear),Great condition other than cracks,2,No delivery INFO!,"Ships from Boca Raton, FL for $3.29",,"Boca Raton, FL",3.29,"Boca Raton, FL",Boca Raton, FL,1 day 
307,786233054,"Samsung Galaxy S8. Verizon factory Unlocked, like new",230.0,New (never used),Payment accepted only over OfferUp. No cash no PayPal don’t waste your time. It will be shipped to you for only $3 nationwide next business day.Thanks in advance. ,2,No delivery INFO!,"Ships from Dearborn, MI for $3.29",,"Dearborn, MI",3.29,"Dearborn, MI",Dearborn, MI,1 day 
308,786231313,"Samsung Galaxy S8. Verizon factory Unlocked, like new",230.0,New (never used),Payments accepted ONLY OVER OfferUp. Don’t wast your time No cash no PayPal. It will be shipped to you next business day for only $3 nationwide. Thank you in advance. ,2,No delivery INFO!,"Ships from Dearborn, MI for $3.29",,"Dearborn, MI",3.29,"Dearborn, MI",Dearborn, MI,1 day 
309,786081517,Tmobile sim unlocked samsung galaxy s8 plus 64gb,300.0,Used (normal wear),From tmobile factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy it ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,2 days 
310,785324886,Tech Bundle Deal (Everything included),250.0,New (never used),"3 - iPhone 7 case4- Samsung Galaxy S8 Screen Protector1- Steelie Car Mount1- Samsung Wireless Charging Stand1- MyCharge Battery Pack (charges apple & micro usb products)1- Apple iPhone 7 Plus Leather Case1- HP EliteBook 6930p Laptop (Works, missing charger)1- AT&T Note 8 (Will need new screen replacement & digitizer)1- Nokia Lumia 2520 (Wi-Fi & 4G Tablet) with case & chargerMessage me with any questions TC Connect",9,No delivery INFO!,"Ships from Saint Paul, MN for $13.99",,"Saint Paul, MN",13.99,"Saint Paul, MN",Saint Paul, MN,3 days 
311,785022395,Samsung Galaxy s8,170.0,Used (normal wear),I have a Samsung Galaxy S8 with a crack on the outside of the screen that doesn't affect this phone's performance it works great and is unlocked for any carrier comes with a really nice case and I'll throw in a Samsung wireless charger,6,No delivery INFO!,"Ships from Portland, OR for $3.29",,"Portland, OR",3.29,"Portland, OR",Portland, OR,4 days 
312,784676722,Samsung Galaxy s8+,280.0,Used (normal wear),Like new Samsung Galaxy s8+ still a great phone I have the note 10+ and I gotta say it wasn't much of an upgrade. All offers welcome no lowball offers accepted.,5,No delivery INFO!,"Ships from Glendale, AZ for $7.49",,"Glendale, AZ",7.49,"Glendale, AZ",Glendale, AZ,4 days 
313,784145769,A.+.+ Gold platinum Samsung Galaxy Note5 Unlocked works w/ Anny world company Android Cell Phone Tmobile h20 boost metro pcs at&t verizon sprint att,195.0,Reconditioned/Certified,"Grade A+ Galaxy Note5 box &  accessories included ... Samsung Galaxy Edge s6 s7 s8 s9 s10 plus Iphone 6 7 8 9 10 11 pro Note 4 5 7 8 9 10 plus cricket  simple mobile net10, h2o , trackphoneYou are welcome to bring your own sim card and test the phone ...Beautiful A+++ condition",7,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,5 days 
314,783458432,Samsung Galaxy S8 Unlocked screen not working,130.0,For Parts,Defective touch screen. Cracked at the top tip right corner. Phone is unlocked directly from Samsung with clean IMEI. Good for parts or you can repair to use it,4,No delivery INFO!,"Ships from Fort Washington, MD for $7.49",,"Fort Washington, MD",7.49,"Fort Washington, MD",Fort Washington, MD,1 week 
315,781690726,Samsung Galaxy s8+ Factory Unlocked,250.0,Used (normal wear),Samsung Galaxy s8+ Factory UnlockedAny carrier world wide No passwords or locks of any kind $250,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,1 week 
316,781419314,Samsung Galaxy S8+ Factory Unlocked,250.0,Used (normal wear),Samsung Galaxy S8+ Factory UnlockedLike new unlocked for any carrier worldwide $250 FIRM,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,1 week 
317,779483988,SAMSUNG GALAXY S 8 +,250.0,Used (normal wear),Black Samsung Galaxy S8+ with charger and case has lil  Abrasion top right corner (AT&T)  NO LOW BALLERS please,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,2 weeks 
318,778370936,Samsung galaxy s8 plus,210.0,Used (normal wear),"Sprint carrier Samsung galaxy s8 plus phone nothing wrong with it clean like new still has plastic no trades no low ballers only serious buyers comes with the original charger, headphones, and I will throw an extra fast charging cable does not come with a case thank you for looking. ",3,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 weeks 
319,773987997,Samsung Galaxy S8 (AT&T),225.0,Used (normal wear),"Samsung Galaxy S8 with curved screen. HD Zagg shield, clear case and pop socket included. (Bubble in lower right of shield) screen and phone is in NEW condition. Charger not included. ",5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,3 weeks 
320,772819714,Samsung Galaxy S8 Plus,300.0,Used (normal wear),Very good conditions $300.0 For ATT,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,3 weeks 
321,771390372,Samsung Galaxy S8 Active 64Gb Factory Unlocked,245.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,4 weeks 
322,770630183,Samsung Galaxy S8,220.0,Used (normal wear),T-Mobile carrier small chip top right corner does not affect the functions. Clean ESN factory reset ready for use. No charger and please no low ballers ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,1 month 
323,768248019,Samsung Galaxy s8,120.0,Used (normal wear),Work few scratches in the bottom and up s9 and s10 tablet lg tmobile metro ,5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 month 
324,765468756,Samsung Galaxy S8 Active 64Gb Factory Unlocked,250.0,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 month 
325,761918752,Samsung Galaxy S8+ plus like new condition...Unlocked.,285.0,Used (normal wear),64gig Samsung S8 plus like new condition.....Unlocked.,4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 month 
326,759748707,Samsung Galaxy S8 Verizon Unlocked,275.0,Used (normal wear),"Bought this phone brand new in 2017, I'm the first and only ownerIt works perfectly64 GB Samsung Galaxy S8 Verizon unlocked phoneHas a finger print scannerDOES NOT COME WITH ORIGINAL CHARGER, charges with a USB C charger, and has great charging speedSlight bubbling at the bottom due to screen protectorNO SCRATCHES OR CRACKSFactory resetTakes amazing pictures Speakers and mic all work properly Can hold a SIM card and an SD cardThis phone was bought brand new at the Verizon Store. If you have any questions please message me asap!",5,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 month 
327,756723589,Samsung Gear VR with Controller,100.0,New (never used),"Brand new. Never used. Factory sealed. It's compatible with Samsung Galaxy USB Type-C models: Note8, Galaxy S8, Galaxy S8+, Galaxy S9, Galaxy S9+ and Micro USB models: Galaxy S7, Galaxy S7 edge, Galaxy Note5, Galaxy S6, Galaxy S6 edge and Galaxy S6 edge+.",4,Local pickup (13 miles away),Ships for $7.49,13.0,,7.49,"San Diego, CA",San Diego, CA,1 month 
329,751605073,Samsung galaxy s8+,200.0,Used (normal wear),Galaxy s8 plus in great condition for at&t very well taken care of only has small chip at the bottom but it’s not spreading ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,2 months 
330,748395400,Samsung Galaxy s8 plus,230.0,Used (normal wear),Works perfect little crack in glass lcd clean and phones unlocked for any company I use for metro but it's at&t phone ,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,2 months 
331,747150901,Samsung Galaxy s8 plus,180.0,Used (normal wear),Samsung Galaxy s8 plus it's in really good   condition beside the screen its broken   asking for 180$ obo,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Lakeside, CA",Lakeside, CA,2 months 
332,745039628,Black Samsung Galaxy s8+ for parts works,175.0,Used (normal wear),S8+ for sale TMobile works unlocked for parts. Screen cracked small still works fine,2,Local pickup (25 miles away),Ships for $7.49,25.0,,7.49,"Vista, CA",Vista, CA,2 months 
333,740715556,Samsung. Galaxy S8 +,250.0,Used (normal wear), New never used...  In the boxWorks perfect... For Chip and sim cardSPRINT PHONE,1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
334,737089170,Samsung Galaxy S8 bundle,250.0,Used (normal wear),Manufacturer: SamsungModel: Galaxy S8Memory: 64gbCarrier: T-MobileScreen is FLAWLESSINCLUDES: Choice of Screen Protector (Clear or Privacy Glass)Otterbox Defender CaseWireless Headphones with Microphone5000mah External BatteryC-type USB Charging CordWall and Auto Charge Adapters  ALL for $250,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 months 
335,734302970,Samsung Galaxy S8 Plus 64GB like new - Factory Unlock - Warranty - Has ghost screen. Other than that it’s like new,310.0,Used (normal wear),No description. Ask seller for more details,8,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,3 months 
336,732995446,SAMSUNG GALAXY S8,250.0,Reconditioned/Certified,***MANY MORE******MANY MORE******MANY MORE******MANY MORE***,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 months 
337,731527947,Samsung Galaxy s8,400.0,New (never used),Brand new Need to sell ASAPPLS SERIOUS BUYERS ONLY ,4,Local pickup (28 miles away),Ships for $10.99,28.0,,10.99,No location INFO!,,,3 months 
339,724264259,Samsung Galaxy S8 phones,600.0,Used (normal wear),No description. Ask seller for more details,1,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,3 months 
340,720848721,Samsung galaxy s8 CRACK IN THE BACK NICE PHONE UNLOCK,280.0,Used (normal wear),Galaxy s9+ unlock Small crack in the back everything else works just fine Hablo español ,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,4 months 
341,719634160,Samsung Galaxy S8 ACTIVE FACTORY UNLOCKED BAD ESN sirve con TELCEL y Movistar,400.0,Used (normal wear),"Selling my s8 active 64gb unlocked phone. Comes with case and charger. Bad esn, cannot be used in the usa.  Sirve con telcel y movistar.",3,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,4 months 
342,713307247,SAMSUNG GALAXY S8,225.0,Used (normal wear),*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
344,678987594,SAMSUNG GALAXY S8,300.0,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,8,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
345,681396219,SAMSUNG GALAXY S8,275.0,Used (normal wear),****SEE MY PAGE********SEE MY PAGE********SEE MY PAGE****,8,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,4 months 
346,691012526,SAMSUNG GALAXY S8,290.0,Used (normal wear),"   ***FOR PRICES PLEASE CLICK ON ""MR. ROBOTO"" TO SEE MY SELECTION OF.          PHONES***                      ****SEE MY PAGE****                      ****SEE MY PAGE****                      ****SEE MY PAGE*******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION******PLEASE SEE PICS FOR DISCRIPTION*",8,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,4 months 
347,698453786,SAMSUNG GALAXY S8+,250.0,Used (normal wear),*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,4 months 
348,701314182,SAMSUNG GALAXY S8+,225.0,Reconditioned/Certified,*************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE**************************SEE MY PAGE*************,6,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,4 months 
349,704605955,SAMSUNG GALAXY S8,300.0,Reconditioned/Certified,***************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE**********************************SEE MY PAGE*******************,6,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,4 months 
350,698785654,Samsung Galaxy S8,295.0,Used (normal wear),"Phone is in excellent condition!SM-G950UScreen size: 5.8 inBattery life: 20 hours talk timeFeature: 4G LTE, Quad‑band, Dual SIMWeight: 5.47 ozGB: 64",2,Local pickup (12 miles away),Ships for $3.29,12.0,,3.29,"San Diego, CA",San Diego, CA,5 months 
351,694565566,Samsung galaxy s8 unlocked,280.0,Used (normal wear),"Unlocked for any company, originally tmobileNo cracks or damage. Comes with 1 case. Original boxOriginal charger, still works but a little chewed on by a puppyOriginal headphones",1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,5 months 
352,686371157,Samsung Galaxy s8 64GB Silver,250.0,Used (normal wear),"Second owner. 3 cracks on top left corner, right top corner and bottom right corner. Best phone I've ever had. Nothing wrong other than the scratches. Charges good. Functions great.  AT&T ONLY$250 no charger.Can send more clear pictures.",5,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,5 months 
353,683591216,Samsung Galaxy S8 (Arctic Silver),275.0,Used (normal wear),"Samsung Galaxy S8 (Arctic Sliver) 64gbPhone is in good conditions and fully functional Includes original box, charger and  3 casesCarrier is AT&T ",5,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,6 months 
354,678594459,Samsung galaxy s8,150.0,Used (normal wear),Used Samsung galaxy s8. Cricket wireless phone. Cracked front and rear screen but other wise great working condition. Asking 200. ,4,Local pickup (14 miles away),Ships for $3.29,14.0,,3.29,"San Diego, CA",San Diego, CA,6 months 
356,668165789,Samsung galaxy s8 unlocked atyt 64 gb,260.0,Used (normal wear),Perfect conditions best offer,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,7 months 
357,659713840,Samsung Galaxy S8 64g Tmobile,140.0,Used (normal wear),Few cracks on the screen and it has a lightly visible screen burn that's why I'm selling it,4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,7 months 
358,653049458,Samsung Galaxy S8,350.0,Used (normal wear),Black Samsung Galaxy S8 for sellColor: Midnight Black Great condition No cracks or scratches 300 is the lowest offer!Sprint carrier Original price: 499.99,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,8 months 
359,651310418,Samsung Galaxy S8 (blue),350.0,New (never used),"I already have a phone this one has never been used, new in box.  Comes with everything in picture.",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,8 months 
360,646971390,Samsung galaxy s8. (AT&T) with otter box case,200.0,Used (normal wear),Color : Midnight black ,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,8 months 
361,641655439,Samsung Galaxy S8 64GB Verizon,350.0,Used (normal wear),"Samsung Galaxy S8 64GB Verizon is excellent condition, like new, no scratches. Additional micro SD card of 64GB for a total of 128GB of storage.Includes:- OTG adapter (You can plug different devices to your phone, like a mouse, keyboard, hard drive, etc.)- Fast Charger- 1 Case with Nano technology (Sticks to any flat surface like wood, plastic, glass, etc. Perfect for selfies)- OEM Box and sim card removal tool- Latest Gear VR OculusPrice is firm:- $400 with Gear VR Oculus- $350 without Gear VR Oculus",5,Local pickup (2 miles away),No shipping INFO!,2.0,,,"San Diego, CA",San Diego, CA,8 months 
362,638164174,3x samsung s8 unlocked,110.0,Other (see description),"3x samsung galaxy s8 unlocked All 4 phones are fully operational, each one of these has a crack on the glass, screen is fine just glass needs replacement, $110 each",1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,8 months 
363,635099517,Samsung Galaxy S8,150.0,Used (normal wear),"Samsung Galaxy S8 (Verizon)Orchid Grey 64GBCracked screen and LCD bleed, but touchscreen still works (see photos)Scratch free back, original backing sticker still intactCan sell with original box containing original contents still unopened and unused - AKG earbuds, charger, adapters (see photos) +$30Can sell with optional cases, black Spigen (used) or clear TPU (unopened) +$10",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,9 months 
364,632638191,Samsung Galaxy S8 plus,340.0,Used (normal wear),Unlock,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,9 months 
366,623948996,Unlocked Samsung galaxy s8 Plus,380.0,Reconditioned/Certified,Unlocked s8 Plus available for all carriers Im great condition 64gb of expandable storage No low balling this one it’s in great condition 380 obo,3,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,9 months 
367,619974458,Samsung Galaxy S8,300.0,Used (normal wear),"Samsung Galaxy S8, Comes with box, charger, and black case. Works great! Has a small crack on the right bottom but doesn't affect phone at all. The phone is from T-Mobile. Make a good offer!",5,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,10 months 
368,616313497,Samsung Galaxy S8+ Plus - Black - With Case,300.0,Used (normal wear),OBO - Need to sell today!Great Condition - Has a small area of dark pixels on screen (see photos)Works perfectly. Comes with FLEX case. Uses USB-C to charge. *Not Included* Works with Verizon & Sprint,5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"Newport Beach, CA",Newport Beach, CA,10 months 
369,609155674,Samsung galaxy s8 silver,309.0,Used (normal wear),Silver galaxy s8 AT&T 64gb with expandable memory $309 obo,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,10 months 
370,607899409,Samsung Galaxy s8 +,300.0,Used (normal wear),Sold,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Oceanside, CA",Oceanside, CA,10 months 
