,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
201,784011603,iPhone x 450 obo,450,Used (normal wear),Light blue iPh1 x '10' motivated seller call or text chuck. Tonight {contact info removed},2,Local pickup (5 miles away),Ships for $3.29,5.0,,3.29,"San Diego, CA",San Diego, CA,1 day 
202,783980917,iPhone X,300,Used (normal wear),iPhone X 64 gb Has a small chip in the screen. Had for about a year. Everting works great got new phone. ,4,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Santee, CA",Santee, CA,2 days 
203,785035283,Apple iPhone X (FACTORY UNLOCKED) 256GB SPACE GRAY-Very Good Condition,460,Used (normal wear),"Product InformationThis Apple iPhone X in Space Gray has features that make it easier, quicker, and safer to use. This model comes with a next-generation Apple iOS and Hexa Core processor for quick access to applications and networks. It also features 256GB of internal storage for uninterrupted usage. The 5.8-inch screen has Super Retina HD Technology and increased contrast ratio for bold colors. Enhanced glass and shell reinforcement minimizes damage and increases dust and water resistance. Face-recognition technology means no one else can access your phone. This device has been unlocked, pre-cleaned and polished with specialized cleanser and reset to factory settings.",6,No delivery INFO!,"Ships from Houston, TX for $7.49",,"Houston, TX",7.49,"Houston, TX",Houston, TX,53 minutes 
204,783908387,iPhone X,Sold!,Open box (never used),Phones in perfect condition. Phone is locked. Serious buyers only. Comes with screen protector and an otter box. Please don’t contact me for low ballers. I will ignore.,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 days 
205,783871691,Supreme Mophie Juice Pack Air BLACK,110,New (never used),brand new.never used.never removed from box slide.black.apple iphone 7apple iphone 8wireless charging.juice pack air.slim protective battery case.supreme x mophieOEM all,4,Local pickup (25 miles away),Ships for $7.49,25.0,,7.49,"Chula Vista, CA",Chula Vista, CA,2 days 
206,783794324,iPhone X (64g) brand new w/ Applecare+ (4/2020),750,New (never used),"Brand New from Apple store. Unlocked. All carriers even international.  Model a1865. 64g. Comes with Apple Care+ with zero claims, until 4/2020. ",6,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Coronado, CA",Coronado, CA,2 days 
207,783475320,Off-White x SSense IPhone 10 Case,85,Open box (never used),-OffWhite IPhone Case (Never Used)-Willing to Trade or Sell,3,Local pickup (17 miles away),Ships for $3.29,17.0,,3.29,"Santee, CA",Santee, CA,2 days 
208,783428915,TRADE TO UPGRADE // Surface Laptop 1 8/256 (see details),600,Open box (never used),Looking to trade the Surface laptop and iPhone XS Max sprint only 64g FORSurface laptop 3 or Surface Pro X or 7 with equivalent specs ,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,3 days 
209,783382088,BRAND NEW IPHONE X R 64GB (iCLOUD/PASSCODE LOCKED,200,Open box (never used),Just didn’t charge it. Brand new condition Passcode and iCloud lockedAT&T carrier AT&T carrierComes with box and stuff200$ firm,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,3 days 
210,783248195,📲IPHONE X UNLOCKED 64G,540,Used (normal wear),VISITA NUESTRA PAGINA EN INTERNET PARA MAS OFERTAS Y SERVICIOS📲IPHONE X📲UNLOCKED PARA TODAS LAS COMPAÑIAS 📲64G  DE MEMORIA INTERNA📲COLOR NEGRO📲MUY BUENAS CONDICIONES 📲CON GARANTIA------------------------------------------------------------OFRESEMOS MAS SERVICIOSLIBERAMOS TODO TIPO DE CELULAR Y CUAQUIER COMPAÑIAQUITAMOS CUENTAS GOOGLE/SAMSUNG Y UNOS ICLOUDS QUITAMOS REPORTES COMO FALTA DE PAGO ROBADO O PERDIDO O FINANCIADO EN CELULARESREPARAMOS IPHONES CON LAS MEJORES PARTES TRABAJO GARANTISADO,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,3 days 
211,785028485,Apple iPhone X (FACTORY UNLOCKED) 256GB SPACE GRAY-Very Good Condition,460,Used (normal wear),"Product InformationThis Apple iPhone X in Space Gray has features that make it easier, quicker, and safer to use. This model comes with a next-generation Apple iOS and Hexa Core processor for quick access to applications and networks. It also features 256GB of internal storage for uninterrupted usage. The 5.8-inch screen has Super Retina HD Technology and increased contrast ratio for bold colors. Enhanced glass and shell reinforcement minimizes damage and increases dust and water resistance. Face-recognition technology means no one else can access your phone. This device has been unlocked, pre-cleaned and polished with specialized cleanser and reset to factory settings.",6,No delivery INFO!,"Ships from Houston, TX for $7.49",,"Houston, TX",7.49,"Houston, TX",Houston, TX,1 hour 
212,782936827,iPhone X space grey 64gb. Perfect condition,500,Used (normal wear),Works great. 64gb.No damage,2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,3 days 
213,782859987,AT&T IPhone X space gray 64g,550,New (never used),AT&TiPhone X Space Gray 64GBClean IEMI Phone was unlocked from AT&T so can be use for other carrier beside  Sprint. Come with power cable. I got this phone and thought I could use it for Sprint but I couldn't get it to work for Sprint. Will trade for Sprint iPhone X same condition. Feel free to ask any questions Local pick up only Cash only ,1,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,4 days 
214,784973830,IPHONE X FLAWLESS UNLOCKED FACTORY,450,Reconditioned/Certified,GREAT CONDITION IPHONE X FACTORY UNLOCKED 64g ,3,No delivery INFO!,"Ships from Winston-Salem, NC for $7.49",,"Winston-Salem, NC",7.49,"Winston-Salem, NC",Winston-Salem, NC,2 hours 
215,782753469,256G iPhone X - Unlocked $600,600,Used (normal wear),Screen protector still on. iPhone X - 256G. Unlocking it 11/18. Can meet in Poway / Rancho Bernardo or Mira Mesa. ,1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,4 days 
216,782624483,iPhone X 64 gig Silver (Sprint),500,Open box (never used),"Gently used, very well taken care of, no dents or scratches. Completely paid off and carrier unlocked so you can use with other carriers. iPhone X 5.1 inch display 64 gig memory nothing wrong with the phone just want to sell it since I paid $1000 for it and I now have the 11",4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
217,782577523,iPhone X 64 gb,550,Used (normal wear),"From t-mobile. Like new, no low ballers. Only cash, no trades.",4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,4 days 
218,782372804,64 gb Silver Apple iPhone X,550,New (never used),Brand new iPhone X (at&t) with 1 more month of AppleCare +. Comes with original box and brand new headphones $550 OBO,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,4 days 
219,782076185,Moto g7 power 3 day lasting battery,100,Open box (never used),Moto g7 power 3 day long lasting battery iPhone x type of screen amazing phone! Brand new,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,5 days 
220,781789370,iPhone X max gold 64g ATT,300,Open box (never used),Selling got new iPhone 11 Pro Max  with ATT,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Carlsbad, CA",Carlsbad, CA,5 days 
221,781755813,iPhone X 256 gig sprint,450,Used (normal wear),No cracks in perfect condition,7,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,5 days 
222,781741854,iphone X,500,Used (normal wear),iphone X 64 gb with no cracks working well going to upgrade to iphone 11  so no need for an extra phone,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,5 days 
223,781528012,iPhone X 64 GB Space Gray- SPRINT *LIGHTLY USED*,425,Used (normal wear),Space Gray IPhone X 64 Gig StorageSPRINTExcellent condition Lightly Used,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,6 days 
224,781254191,iPhone X 64Gb,300,Used (normal wear),"(Sim Locked) Cracked back, other than that basically new. ",3,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,6 days 
225,781227267,**High End** 👌 MacBook Pro 15 inch Touch Bar with 2TB SSD w/ AppleCare+ Warranty,2200,Other (see description),"MAYBE TRADE FOR: Galaxy Note 10+ iPhone 11 iPhone 11 Pro Max iPhone Xs iPhone X Galaxy Fold Galaxy S10 5G Huawei P30 Pro Samsung Google Pixel 4 XL Dell XPS Razer Blade 15 Surface Pro ( +cash from you)Please see all pictures and read description before you contact meApple MacBook Pro Late 2017 Retina 15 inch **highest specs**3.1GHZ Quad-Core i7 (UPGRADED)16GB of RAM memory2TB SSD (2000GB) (UPGRADED)Radeon Pro 560X 4GBRunning on Newest mac OS CatalinaAppleCare+ warranty registeredRetails $3,099 + Tax + AppleCare+Asking only $2,200... Cash or Zelle ok100% no any problemsIt’s in mint condition! No scratches or dents. Only 145 battery cycle count (out of 1000)You're good to go for at least 5 years!!Comes with original charger We can meet up at Apple store or starbucks. You can check up the laptop before you buy it. No shipping no trade!Thank you. 😊",11,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,6 days 
226,780967016,iPhone X 64 GB,400,Open box (never used),iPhone X excellent condition ,6,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 week 
227,780542195,Iphone X 64g LIKE NEW,550,Used (normal wear),Selling my phone iphone X like Brand new no scratches i am selling it because i lost it and them found it $550 no traded .. low ballers would be ignore.,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
228,780406440,iPhone X 256gb AT&T,440,Used (normal wear),"iPhone X Space Gray 256gb AT&T And Cricket Only Clean Imei, Icloud Unlocked ***Front & Back Camera Not Working***Everything Else Works Just Fine ",2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Bonita, CA",Bonita, CA,1 week 
229,780137504,256GB Space Grey iPhone X Unlocked,420,Used (normal wear),Good condition iPhone X for sale. Always kept in a case and usually a screen protector. There is one very minor crack in the top right of the phone. You cannot even notice it unless you’re looking for it. The crack also goes off the screen so it will not crack further.256GB storage Was previously using it on T-mobile network but it is paid off and should work for any.Serious offers only and no low ball offers,5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Carlsbad, CA",Carlsbad, CA,1 week 
230,780002096,IPhone X. T-Mobile No any locks. Clean ESN.,440,Used (normal wear),IPhone X. T-Mobile & Metro Pcs. Carriers.  ✔️No issues. No locks. No cracks. Very clean perfect condition. Fully functional ,3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,1 week 
231,779845835,iphone x s max,900,Open box (never used),"64 gigabytes. In good condition, it looks New. I don't do shipping you have to be local.",2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 week 
232,779666246,Iphone x Unlocked,650,Used (normal wear),It is new the only problem is the green line easy to fix 45 dollrs cost you I buy it from apple store i have. the box and the charge and everything i  also  have the receipt 🧾  it cost me 1000 ,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 week 
233,779628051,Iphone X 64gb,499,Used (normal wear),"In Perfect Condition / No scratch No marks, works Great.. Ready to be used..!!! No Lock & No Problem to set up with any carrier.. Phone is Paid off. •No Low Ballers",3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Spring Valley, CA",Spring Valley, CA,1 week 
234,779456221,iPhone X,450,Used (normal wear),Sprint iPhone X no scratches or cracks the battery is as good as new price is negotiable.,6,Local pickup (14 miles away),Ships for $3.29,14.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
235,779322877,IPhones,600,Used (normal wear),"Take all of them for 600 iCloud locked iPhone X, iPhone 6 Plus, iPhone 6",6,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Escondido, CA",Escondido, CA,1 week 
236,779177018,iPhone X 256GB Verizon,400,Used (normal wear),Great condition other than a small scratch that is unrecognizable when the screen is on. ,6,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 week 
237,778810475,iPhone X,250,New (never used),I phone x unlocked used through T-Mobile small crack on front screen phone has Apple care plus can be replaced for 35$ at Apple store ,2,Local pickup (44 miles away),No shipping INFO!,44.0,,,"Temecula, CA",Temecula, CA,1 week 
238,778758769,iPhone X 64GB - T-Mobile,375,Used (normal wear),"Lightly used iPhone X for sale, it is a black 64GB for T-mobile. The back of the phone has a small crack that is an easy fix at any of the mall kiosks in town. ",2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
239,777998897,iPhone X,500,Used (normal wear),Like new unlocked iPhone X no scratches comes with wall charger and phone paid $1000 asking $500 firm no trades or cash with trade I need cash ,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
240,777961127,Sprint ( only ) 64g iPhone X,400,Used (normal wear),Great condition ,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,1 week 
241,777929134,Iphone x like new,500,Used (normal wear),"Perfect condition, no cracks no scratches, just paid off at SprintUnlockedKeywordsIpad iphone samsung tablet pc macbook pro galaxy s10 note s9 ",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Bonita, CA",Bonita, CA,1 week 
242,777682185,iPhone X - 64 gb UNLOCKED,450,Used (normal wear),"First gen iPhone X - 64 gb- Space Grey*UNLOCKED*****IMPORTANT****Please stop asking for anything lower than my listed price. Apple will give me $400 (see photo) as trade in value, so there is no budging. Thanks for looking!",3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 week 
243,784435977,Apple iphone x 256gb black,400,Open box (never used),Open box No trades No black list Unlocked carrier All accessories are included No dents or scratches Ready to use ,3,No delivery INFO!,"Ships from New York, NY for $7.49",,"New York, NY",7.49,"New York, NY",New York, NY,2 hours 
244,777434285,iPhone X (sprint),480,Used (normal wear),"Minor crack on corner but honestly barley noticeable, if really interested i can lower it bjt overall phone works 100%",3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 week 
245,777256256,X-MAS BUNDLE DEAL,900,Open box (never used),"Like new iPhone x. 64 GB. Blacj. No cracks, dings or defects. Comes with basic black case. Unlocked. No charger.Apple watch brand new.  Never worn. 4 series with Gray aluminum case and black sport band. Has charger and original box with all pieces. ",5,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,2 weeks 
246,777092263,iPhone X | 256GB | AT&T,520,Used (normal wear),"I upgraded to the iPhone 11 so I have no use for this!It has light wear on the sides and back glass, but other than that, the phone works PERFECT!(Charger included)",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
247,777084261,iPhone X 256 g,600,Used (normal wear),Upgraded to the 11 so I have no use for this one. Sprint carrier.Payed off & can show proof. Excellent condition no scratches or cracks. Always kept in a case. Will also provide the clear gel case. Will come with the charger. $600 obo,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 weeks 
248,776944688,iPhone X 64gb Silver Unlocked includes Zagg Glass+ 360 Screen Protector,540,Open box (never used),"New iPhone X 64gb Silver Unlocked for any carrier and international. iCloud Unlocked. Device is in excellent condition. Includes freshly installed Zagg Glass+ 360 Screen Protectors for front, back, and side protection with lifetime warranty on the screen protector for any cracks, scratches, or chips. Box included with lightning port charger. Phone is as new, no cracks, scratches, or chips anywhere on the device. ",8,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 weeks 
249,776760273,Unlocked Iphone X 256gb Space Grey & Black Leather Apple Case,450,Used (normal wear),Apple iPhone X 256gb Space GreyUnlockedApple Black Leather Case,4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
250,776369529,iPhone X carrier a&tt 64 GB,480,Used (normal wear),No description. Ask seller for more details,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Spring Valley, CA",Spring Valley, CA,2 weeks 
251,776213226,iPhone X max,800,Used (normal wear),64 GB Perfect conditionPearl,3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
252,775893853,iPhone X 256 GB AT&T,550,Open box (never used),"Great phone like new. Has privacy screen, phone case had a kickstand. Also giving away waterproof case with the phone.",4,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 weeks 
253,775746312,MacBook Air 2014 Model 11.6 inch,400,Used (normal wear),Very good condition.Works perfectly.Kept in a case most of its life.Comes with the charger and a sleeve case.WILLING TO TRADE FOR IPHONE X ,5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 weeks 
254,775513638,iPhone X,120,Other (see description),Iphone x 64gbs Tmobile iCloud lockedMeet today before noon ,2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 weeks 
255,775222972,IPhone X unlocked,600,Used (normal wear),Very well kept IPhone X. Brand new privacy screen protector with a life proof case. That case has saved the phone numerous times. No scratches or nicks. Unlocked.,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
256,774772300,iPhone x 256gb,350,Used (normal wear),No description. Ask seller for more details,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 weeks 
257,774656179,"Moment Wide Angle Lens for iPhone, Google phone, Samsung phone, or OnePlus phone.",105,Used (normal wear),"Moment wide angle 18mm lens attachment. This lens works with Apple, Google, Samsung, and OnePlus phones. However I am selling it with a case for the iPhone X so you would need to get a case for your particular phone in order for it to be compatible. Bought this lens for a vacation I took and don’t need it anymore. In excellent condition. The whole kit cost $165 brand new. Only used it a couple of days while on vacation so it is practically new. ",7,Local pickup (10 miles away),Ships for $7.49,10.0,,7.49,"San Diego, CA",San Diego, CA,2 weeks 
258,774631148,BRAND NEW IPHONE X still in plastic,600,New (never used),600,4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 weeks 
259,774488170,iPhone X 256gb Space Gray,600,Used (normal wear),"Immaculate iPhone X, always cased. Comes with never used headphones and charger cable, Incipio case, metal adapter for magnetic mounts and two maxboost tempered glass screen protectors. Used with AT&T. Can unlock if needed. ",4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Imperial Beach, CA",Imperial Beach, CA,2 weeks 
260,784435977,Apple iphone x 256gb black,400,Open box (never used),Open box No trades No black list Unlocked carrier All accessories are included No dents or scratches Ready to use ,3,No delivery INFO!,"Ships from New York, NY for $7.49",,"New York, NY",7.49,"New York, NY",New York, NY,2 hours 
261,773661373,2 Apple iPhone X 256 one space grey one silver,1200,New (never used),"Hello I’m selling 2 unlocked iPhone X 256 GB. Both are unlocked. One space grey one Silver. Both have a charger, power brick, headphones, screen protector installed and case. $1200 for both or $650 each ",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Carlsbad, CA",Carlsbad, CA,3 weeks 
262,773119636,IPhone XS MAX W/ Louis Vuitton case ORIGINAL 800$ FOR BOTH,800,Open box (never used),Brand new iPhone x s Max never been used with Louis Vuitton phone case original 800 for both or best offer Original price : phone 1500Phone case 300,10,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 weeks 
263,772594732,Apple iPhone X 64gb Att,410,Used (normal wear),Had it for about 4-5 months it’s for att I just upgraded and has been sitting there It still has ios12 in case you want to jailbreak it. I will also include a case for free,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,3 weeks 
264,772514761,IPHONE X 64GB IMMACULATE,500,Used (normal wear),AMAZING CONDITION IPHONE XHas always been in a case with screen protector. IS NOT PAID OFF. Will meet in store and pay off in front of you. PHONE IS UNLOCKED AND UNBLOCKED. $500 OBO,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,3 weeks 
265,772206153,iphone 6s 64GB,175,Used (normal wear),Iphone 6s 64gb UNLOCKED for ANY carrier! Not a scratch! New battery installed from APPLE. Longer battery life than iphone X. comes with box. no added accessories. Located in OCEANSIDE please keep that in mind. PRICE IS FIRM. ,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,3 weeks 
266,771904981,iPhone X 64gb White back! Verizon,450,Used (normal wear),"Verizon 64gb iPhone X!Original owner, always been in a case.Do not low ball me please.Comes with charger.",4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"Cardiff, CA",Cardiff, CA,3 weeks 
267,771735429,Iphone 8 plus,450,Used (normal wear),work very good 256 gb come see it i swere it is work very good i can trade for Iphone XR or iphone x ,6,Local pickup (18 miles away),No shipping INFO!,18.0,,,"El Cajon, CA",El Cajon, CA,3 weeks 
268,771493240,Apple IPhone X for sale cheap!!!,350,Open box (never used),Excellent condition no scratches 60 dollar screen protector Apple IPhone X willing to negotiate ,3,Local pickup (29 miles away),No shipping INFO!,29.0,,,"Escondido, CA",Escondido, CA,3 weeks 
269,771409880,iPhone X,550,Used (normal wear),Like new iPhone X for sale,2,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,3 weeks 
270,771189266,Iphone X 64GB Silver,500,Open box (never used),"Like New excellent condition Iphone X 64GB.Silver color.Original box and manual.Original wall brick and cable charger.Original new never used ear buds.Otter box case.Invisible shield zagg glass with minor scratches( can take it off) Iphone screen is in perfect condition. Phone has no scratches or dents or damage of any kind. Originally ATT now fully unlocked works with GSM and CDMA.Battery health at 85%. Updated to latest IOS 13 version. Took very good care of my Iphone, selling because I got new phone. ",6,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,3 weeks 
271,770852369,iPhone X 64GB,500,Used (normal wear),Perfect condition. Just upgraded to 11 ,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Imperial Beach, CA",Imperial Beach, CA,3 weeks 
272,770549737,IPhone X (silver) 64gb Unlocked,500,Used (normal wear),"Like new, never taken out of life proof. Unlocked iPhone X, will only exchange at public place/att store. Asking for price listed please don’t message for lower offer. Thank you ",6,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,3 weeks 
273,770134905,iPhone X // 256GB // ATT,500,Used (normal wear),"iPhone X 256GB FOR AttAll original glass, no cracks and no scratches. Comes with case. ",6,Local pickup (29 miles away),No shipping INFO!,29.0,,,"Oceanside, CA",Oceanside, CA,3 weeks 
274,769997666,Apple iPhone X Silver 64 GB,550,Reconditioned/Certified,Used for about 3 weeks $550 or best offerNeed quick money Made an insurance claim on it a few days ago so it’s new,7,Local pickup (37 miles away),No shipping INFO!,37.0,,,"Fallbrook, CA",Fallbrook, CA,4 weeks 
275,769304878,iPhone X Unlocked NEW,600,New (never used),New iPhone X NEVER USEDComes with box headphones and charger Have two iPhones (Bought one for a trip and never used it),3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Marcos, CA",San Marcos, CA,4 weeks 
276,768562810,iPhone X for parts,300,Used (normal wear),"Works well. iPhone is good to use for parts or as an iPod/itouch ONLY. You can’t connect to a carrier, don’t ask what carrier it was because it doesn’t matter. It’s not iCloud locked.",1,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
277,768501134,iPhone X,225,Other (see description),iCloud LockedGreat ConditionOnly 2 small cracks (Front & Back)Small black part of screen that looks like a little bit of water damage,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,1 month 
278,768418291,256GB IPHONE X + BRAND NEW ACCESSORIES UNLOCKED FOR ANY CELLPHONE CARRIER WE CAN MEET AT ANY CELLPHONE STORE,569.99,Open box (never used),PERFECT CONDITION IPHONE X UNLOCKED 100% CLEAN IMEI PERFECT CONDITION BRAND NEW ACCESSORIES CELLPHONE CASE AND SCREEN PROTECTOR IS INCLUDED. I’m willing to meet at any cellphone store and verify authenticity.,8,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,1 month 
279,768160174,Like New iPhone X 256GB AppleCare+ (Unlocked),650,Used (normal wear),In excellent condition. Works with any carrier. Model A1901. Includes AppleCare+. ,3,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 month 
280,785029784,iPhone X 256GB - Factory Unlocked,375,New (never used),UnlockedComes with original packagingSerious Inquires Only ,4,No delivery INFO!,"Ships from Los Angeles, CA for $7.49",,"Los Angeles, CA",7.49,"Los Angeles, CA",Los Angeles, CA,1 hour 
281,767918577,iPhone X sprint,220,Used (normal wear),IPhone X for sprint $220 ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 month 
282,767668651,Wholesale wireless car phone chargers,190,New (never used),"$12 a piece we have 16 available Good for selling at swapmeets and OfferUp. We can give you a better price if you buy all 16 pieces.For phones :       iPhone Xs MAX X Xr Samsung S10 S9Durable and practicalInfrared Auto-sensing and single hand operationWorks with most smart phones, regardless of the size or shapeConvenient wireless charging360 °rotation, can be adjusted according to your needSilicone pad design can protects your phone very wellPackage Included:1*Wireless charger1*Cable1*Manual",1,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 month 
283,767402783,iPhone X,750,Used (normal wear),iPhone X 64 gb in good condition only used it 6 months,2,Local pickup (36 miles away),No shipping INFO!,36.0,,,No location INFO!,,,1 month 
284,767241956,iphone x sprint $350,350,Used (normal wear),iphone x sprint 64gb cracked back cover in 350 obo,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
285,766312443,iPhone X,600,Used (normal wear),I am selling my iPhone X it has no problem everything works very well it does not have any 256GB scratch.Estoy vendiendo mi iPhone X no tiene ningún problema todo funciona muy bien no tiene ninguna raspadura de 256GB,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 month 
286,765708544,"iPhone x 64Gb, unlocked I accept Apple pay or zelle",480,New (never used),No description. Ask seller for more details,1,Local pickup (21 miles away),Ships for $7.49,21.0,,7.49,"Imperial Beach, CA",Imperial Beach, CA,1 month 
287,765048683,IPhone X (not reading sim),300,Used (normal wear),Great condition No cracksFrame and screen are perfectAtt64GB No low balling please,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 month 
288,764848139,IPhone X max Apple battery pack,75,Used (normal wear),Only used it for about a month. Then returned the x max to get the 11. Works great. Asking $75,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
